"Delete Rule","Eliminar Regla",module,Magento_CatalogRule
"Are you sure you want to do this?","¿Está seguro de que quiere hacer esto?",module,Magento_CatalogRule
"Reset","Restablecer",module,Magento_CatalogRule
"Save and Apply","Guardar y aplicar",module,Magento_CatalogRule
"Save and Continue Edit","Guardar y continuar editando",module,Magento_CatalogRule
"Save","Guardar",module,Magento_CatalogRule
"Catalog Price Rule","Regla de precio de catálogo",module,Magento_CatalogRule
"Add New Rule","Añadir nueva regla",module,Magento_CatalogRule
"Apply Rules","Aplicar las reglas",module,Magento_CatalogRule
"Conditions","Condiciones",module,Magento_CatalogRule
"Conditions (don't add conditions if rule is applied to all products)","Condiciones (no agregue condiciones si la regla se aplica a todos los artículos)",module,Magento_CatalogRule
"ID","Número de Identificación (ID)",module,Magento_CatalogRule
"Type","Tipo",module,Magento_CatalogRule
"Attribute Set","Conjunto de atributos",module,Magento_CatalogRule
"SKU","Unidad de mantenimiento de existencias (SKU)",module,Magento_CatalogRule
"Product","Producto",module,Magento_CatalogRule
"Promotions","Promociones",module,Magento_CatalogRule
"We found updated rules that are not applied. Please click ""Apply Rules"" to update your catalog.","Hay reglas actualizadas que no se aplican. Por favor, haz clic en ""Aplicar las reglas"" para actualizar su catálogo.",module,Magento_CatalogRule
"We can't apply the rules.","No se puede aplicar las reglas.",module,Magento_CatalogRule
"You deleted the rule.","Ha eliminado la regla.",module,Magento_CatalogRule
"We can't delete this rule right now. Please review the log and try again.","No se puede eliminar esta regla ahora. Por favor, revise el registro y vuelva a intentarlo.",module,Magento_CatalogRule
"We can't find a rule to delete.","No se puede encontrar una regla para eliminar.",module,Magento_CatalogRule
"This rule no longer exists.","Esta regla ya no existe.",module,Magento_CatalogRule
"New Catalog Price Rule","Nueva regla de precio de catálogo",module,Magento_CatalogRule
"Edit Rule","Editar regla",module,Magento_CatalogRule
"New Rule","Nueva regla",module,Magento_CatalogRule
"Catalog","Catálogo",module,Magento_CatalogRule
"You saved the rule.","Ha guardado la regla.",module,Magento_CatalogRule
"Something went wrong while saving the rule data. Please review the error log.","Algo salió mal al guardar los datos de la regla. Por favor, revise el registro de errores.",module,Magento_CatalogRule
"Promo","Werbeaktion",module,Magento_CatalogRule
"Unable to save rule %1","No se puede guardar regla %1",module,Magento_CatalogRule
"Rule with specified ID ""%1"" not found.","Regla con la ID especificada ""%1"" no encontrada.",module,Magento_CatalogRule
"Unable to remove rule %1","No se puede remover la regla %1",module,Magento_CatalogRule
"Could not rebuild index for empty products array","No se pudo reconstruir el índice de una matriz de productos vacía",module,Magento_CatalogRule
"We can't rebuild the index for an undefined product.","No se puede reconstruir el índice para un artículo no definido.",module,Magento_CatalogRule
"Catalog rule indexing failed. See details in exception log.","La indexación de la regla del catálogo falló. Ver detalles en el registro de excepciones.",module,Magento_CatalogRule
"Percentage discount should be between 0 and 100.","El porcentaje de descuento debe estar entre 0 y 100.",module,Magento_CatalogRule
"Discount value should be 0 or greater.","El valor del descuento debe ser 0 o mayor.",module,Magento_CatalogRule
"Unknown action.","Acción desconocida.",module,Magento_CatalogRule
"Update the Product","Actualizar el artículo",module,Magento_CatalogRule
"Rule price","Precio de la regla",module,Magento_CatalogRule
"To Fixed Value","Para valor fijo",module,Magento_CatalogRule
"To Percentage","Para porcentaje",module,Magento_CatalogRule
"By Fixed value","Por valor fijo",module,Magento_CatalogRule
"By Percentage","Por porcentaje",module,Magento_CatalogRule
"Update product's %1 %2: %3","Actualización artículos %1 de %2: %3",module,Magento_CatalogRule
"Apply as percentage of original","Se aplica como porcentaje del original",module,Magento_CatalogRule
"Apply as fixed amount","Se aplica como valor fijo",module,Magento_CatalogRule
"Adjust final price to this percentage","Ajustar el precio final a este porcentaje",module,Magento_CatalogRule
"Adjust final price to discount value","Ajustar el precio final al valor de descuento",module,Magento_CatalogRule
"Conditions Combination","Combinación de condiciones",module,Magento_CatalogRule
"Product Attribute","Atributos del artículo",module,Magento_CatalogRule
"Updated rules applied.","Ha aplicado las reglas actualizadas.",module,Magento_CatalogRule
"You disabled %1 Catalog Price Rules based on ""%2"" attribute.","Se desactiva %1 reglas de precio de catálogo basadas en el atributo ""%2"".",module,Magento_CatalogRule
"Catalog Rule Product","Producto de regla de catálogo",module,Magento_CatalogRule
"Indexed rule/product association","Asociación de regla/producto indexada",module,Magento_CatalogRule
"Catalog Product Rule","Regla del producto Catálogo",module,Magento_CatalogRule
"Indexed product/rule association","Asociación de regla a artículo indexada",module,Magento_CatalogRule
"Rule","Regla",module,Magento_CatalogRule
"Start","Comenzar",module,Magento_CatalogRule
"End","Fin",module,Magento_CatalogRule
"Status","Estatus",module,Magento_CatalogRule
"Active","Activo",module,Magento_CatalogRule
"Inactive","Inactivo",module,Magento_CatalogRule
"Web Site","Sitio web",module,Magento_CatalogRule
"Back","Atrás",module,Magento_CatalogRule
"Rule Information","Información sobre la regla",module,Magento_CatalogRule
"Rule Name","Nombre de la regla",module,Magento_CatalogRule
"Description","Descripción",module,Magento_CatalogRule
"Websites","Sitios web",module,Magento_CatalogRule
"Customer Groups","Grupos de cliente",module,Magento_CatalogRule
"From","Desde",module,Magento_CatalogRule
"To","Hasta",module,Magento_CatalogRule
"Priority","Prioridad",module,Magento_CatalogRule
"Actions","Acciones",module,Magento_CatalogRule
"Apply","Aplicar",module,Magento_CatalogRule
"Discount Amount","Monto de descuento",module,Magento_CatalogRule
"Discard subsequent rules","Deseche las reglas subsecuentes",module,Magento_CatalogRule
"Yes","Sí",module,Magento_CatalogRule
"No","No 	",module,Magento_CatalogRule
"Edit Rule '%1'","Editar regla '%1'",module,Magento_CatalogRule
"Pricing Structure Rules","Reglas de estructura de precios",module,Magento_CatalogRule
"Subproduct discounts","Descuentos de subproducto",module,Magento_CatalogRule
"General Information","Información general",module,Magento_CatalogRule
"Wrong rule specified.","Regla especificada incorrecta.",module,Magento_CatalogRule
"Undefined condition type ""%1"" passed in.","Condiciones indefinidas para ""%1"" han terminado.",module,Magento_CatalogRule
"Undefined SQL operator ""%1"" passed in. Valid operators are: %2","Condiciones indefinidas para el operador SQL ""%1"" han terminado. Los operadores validos son %2",module,Magento_CatalogRule
"Undefined rule operator ""%1"" passed in. Valid operators are: %2","Condiciones indefinidas para el operador ""%1"" han terminado. Los operadores validos son %2",module,Magento_CatalogRule
"Undefined rule aggregator ""%1"" passed in. Valid operators are: %2","Regla indefinidas para ""%1"" han terminado. Los operadores validos son %2",module,Magento_CatalogRule
"The ""%1"" rule was unable to be saved. Please try again.","La regla ""%1"" no pudo guardarse. Por favor, inténtelo de nuevo.",module,Magento_CatalogRule
"The rule with the ""%1"" ID wasn't found. Verify the ID and try again.","La regla con el ID ""%1"" no se ha encontrado. Verificar el ID y vuelva a intentarlo.",module,Magento_CatalogRule
"The ""%1"" rule couldn't be removed.","No se puede quitar la regla ""%1"".",module,Magento_CatalogRule
"Future Update in this time range already exists. Select a different range to add a new Future Update.","Ya existe una futura actualización en este intervalo de tiempo. Seleccione un rango diferente para agregar una nueva actualización en el futuro.",module,Magento_CatalogRuleStaging
"Smth went to exception","Smth fue a excepción",module,Magento_CatalogRuleStaging
"ID","Número de Identificación (ID)",module,Magento_CatalogRuleStaging
"Rule","Regla",module,Magento_CatalogRuleStaging
"Priority","Prioridad",module,Magento_CatalogRuleStaging
"Web Site","Sitio web",module,Magento_CatalogRuleStaging
"Action","Acción",module,Magento_CatalogRuleStaging
"Edit","Editar",module,Magento_CatalogRuleStaging
"Scheduled Changes","Cambios programados",module,Magento_CatalogRuleStaging
"Name","Nombre",module,Magento_CatalogRuleStaging
"Description","Descripción",module,Magento_CatalogRuleStaging
"Update Information","Actualizar información",module,Magento_CatalogRuleStaging
"Remove Catalog Price Rule from Update","Quitar Catálogo precio regla de actualización",module,Magento_CatalogRuleStaging
"Schedule Update","Actualización programada",module,Magento_CatalogRuleStaging
"Update Name","Actualizar nombre",module,Magento_CatalogRuleStaging
"Start Date","Fecha de inicio",module,Magento_CatalogRuleStaging
"End Date","Fecha de fin",module,Magento_CatalogRuleStaging
"Rule Information","Información sobre la regla",module,Magento_CatalogRuleStaging
"Rule Name","Nombre de la regla",module,Magento_CatalogRuleStaging
"Status","Estatus",module,Magento_CatalogRuleStaging
"Active","Activo",module,Magento_CatalogRuleStaging
"Inactive","Inactivo",module,Magento_CatalogRuleStaging
"Websites","Sitios web",module,Magento_CatalogRuleStaging
"Customer Groups","Grupos de cliente",module,Magento_CatalogRuleStaging
"Conditions","Condiciones",module,Magento_CatalogRuleStaging
"Actions","Acciones",module,Magento_CatalogRuleStaging
"Apply","Aplicar",module,Magento_CatalogRuleStaging
"Discount Amount","Monto de descuento",module,Magento_CatalogRuleStaging
"Discard subsequent rules","Deseche las reglas subsecuentes",module,Magento_CatalogRuleStaging
"Yes","Sí",module,Magento_CatalogRuleStaging
"No","No 	",module,Magento_CatalogRuleStaging
"Save as a New Update","Guardar como una nueva actualización",module,Magento_CatalogRuleStaging
"Move to Another Update","Mover a otra actualización",module,Magento_CatalogRuleStaging
"Delete the Update","Eliminar la actualización",module,Magento_CatalogRuleStaging
"The catalog price rule will be removed from the update and all scheduled changes will be lost.","Se eliminará la regla del precio de catálogo de la actualización y se perderán todos los cambios programados.",module,Magento_CatalogRuleStaging
